hogID,year,shadowPres,dateSample,julDay,GDD,cGDD,numObs,meanJulSpringDay,sdJulSpringDay,seJulSpringDay,earlyOrLate
WNWE,1996,no,1996-04-30,121,5.65,131.9,65,108.6769231,9.926460365,1.231225877,late
WNWE,1997,no,1997-04-26,116,6.05,129.75,65,108.6769231,9.926460365,1.231225877,late
WNWE,1998,no,1998-04-02,92,4.45,128.9,65,108.6769231,9.926460365,1.231225877,early
WNWE,1999,no,1999-04-06,96,10.65,133.65,65,108.6769231,9.926460365,1.231225877,early
WNWE,2000,yes,2000-03-24,84,6.5,129.85,65,108.6769231,9.926460365,1.231225877,early
WNWE,2001,no,2001-04-21,111,14.5,132.7,65,108.6769231,9.926460365,1.231225877,late
WNWE,2002,no,2002-04-14,104,8.3,123.2,65,108.6769231,9.926460365,1.231225877,early
WNWE,2003,no,2003-04-20,110,15.7,127.9,65,108.6769231,9.926460365,1.231225877,late
WNWE,2004,yes,2004-04-17,108,10.6,128.05,65,108.6769231,9.926460365,1.231225877,early
WNWE,2005,no,2005-04-15,105,6.6,125.9,65,108.6769231,9.926460365,1.231225877,early
WNWE,2006,no,2006-04-11,101,12.1,129.25,65,108.6769231,9.926460365,1.231225877,early
WNWE,2007,no,2007-04-14,104,1.35,129.7,65,108.6769231,9.926460365,1.231225877,early
WNWE,2008,no,2008-04-15,106,4,124.2,65,108.6769231,9.926460365,1.231225877,early
WNWE,2009,yes,2009-04-18,108,7.5,131.8,65,108.6769231,9.926460365,1.231225877,early
WNWE,2010,yes,2010-04-03,93,16.9,138.15,65,108.6769231,9.926460365,1.231225877,early
WNWE,2011,no,2011-04-25,115,6,130.85,65,108.6769231,9.926460365,1.231225877,late
WNWE,2012,no,2012-03-18,78,15.7,133.55,65,108.6769231,9.926460365,1.231225877,early
WNWE,2013,no,2013-04-18,108,13.45,131.5,65,108.6769231,9.926460365,1.231225877,early
WNWE,2014,yes,2014-04-27,117,5.3,130.95,65,108.6769231,9.926460365,1.231225877,late
WNWE,2015,no,2015-04-25,115,1.6,130.4,65,108.6769231,9.926460365,1.231225877,late
WNWE,2016,yes,2016-04-16,107,9.95,128.75,65,108.6769231,9.926460365,1.231225877,early
WNWE,2017,yes,2017-04-08,98,3.25,127.25,65,108.6769231,9.926460365,1.231225877,early
WNWE,2018,yes,2018-04-30,120,7.1,125.4,65,108.6769231,9.926460365,1.231225877,late
WNWE,2019,no,2019-04-22,112,11.15,127.5,65,108.6769231,9.926460365,1.231225877,late
WPWW,2012,yes,2012-03-22,82,13.85,129.8,30,112.4333333,11.74934579,2.145127241,early
WPWW,2013,no,2013-05-11,131,4.65,127.6,30,112.4333333,11.74934579,2.145127241,late
WPWW,2014,no,2014-05-06,126,8.65,130.4,30,112.4333333,11.74934579,2.145127241,late
WPWW,2015,no,2015-04-13,103,8.85,124.75,30,112.4333333,11.74934579,2.145127241,early
WY,2000,no,2000-03-07,67,13.85,135.05,29,90.37931034,21.6273864,4.016104831,early
WY,2001,no,2001-07-04,185,20.55,125.25,29,90.37931034,21.6273864,4.016104831,late
WY,2002,yes,2002-03-19,78,2.222222222,128.8888889,29,90.37931034,21.6273864,4.016104831,early
WY,2003,yes,2003-03-31,90,0.833333333,124.7222222,29,90.37931034,21.6273864,4.016104831,early
WY,2004,no,2004-03-26,86,14.44444444,128.6111111,29,90.37931034,21.6273864,4.016104831,early
WY,2005,no,2005-04-07,97,9.444444444,134.4444444,29,90.37931034,21.6273864,4.016104831,late
WY,2006,yes,2006-03-28,87,4.166666667,131.1111111,29,90.37931034,21.6273864,4.016104831,early
WY,2007,no,2007-03-26,85,17.77777778,136.6666667,29,90.37931034,21.6273864,4.016104831,early
WY,2008,no,2008-04-05,96,6.111111111,131.1111111,29,90.37931034,21.6273864,4.016104831,late
WY,2009,yes,2009-03-24,83,5,128.8888889,29,90.37931034,21.6273864,4.016104831,early
WY,2010,yes,2010-03-23,82,8.611111111,126.1111111,29,90.37931034,21.6273864,4.016104831,early
WY,2011,yes,2011-04-09,99,5,126.1111111,29,90.37931034,21.6273864,4.016104831,late
WY,2012,no,2012-03-14,74,11.94444444,133.6111111,29,90.37931034,21.6273864,4.016104831,early
WY,2013,no,2013-04-08,98,10.55555556,134.4444444,29,90.37931034,21.6273864,4.016104831,late
WY,2014,yes,2014-04-12,102,11.66666667,132.5,29,90.37931034,21.6273864,4.016104831,late
WY,2015,yes,2015-04-09,99,11.38888889,134.1666667,29,90.37931034,21.6273864,4.016104831,late
WY,2016,yes,2016-03-13,73,7.777777778,130.8333333,29,90.37931034,21.6273864,4.016104831,early
WY,2017,yes,2017-02-23,54,11.94444444,132.7777778,29,90.37931034,21.6273864,4.016104831,early
WY,2018,yes,2018-03-28,87,5.833333333,128.3333333,29,90.37931034,21.6273864,4.016104831,early
WY,2019,no,2019-04-04,94,3.055555556,129.1666667,29,90.37931034,21.6273864,4.016104831,late
