,deprotonated microstate ID,protonated microstate ID,deprotonated microstate smiles,protonated microstate smiles,AM1BCC partial charge (prot. atom),AM1BCC partial charge (deprot. atom),AM1BCC partial charge (prot. atoms 1 bond away),AM1BCC partial charge (deprot. atoms 1 bond away),AM1BCC partial charge (prot. atoms 2 bond away),AM1BCC partial charge (deprot. atoms 2 bond away),Gasteiger partial charge (prot. atom),Gasteiger partial charge (deprot. atom),Gasteiger partial charge (prot. atoms 1 bond away),Gasteiger partial charge (deprot. atoms 1 bond away),Gasteiger partial charge (prot. atoms 2 bond away),Gasteiger partial charge (deprot. atoms 2 bond away),Extented Hückel partial charge (prot. atom),Extented Hückel partial charge (deprot. atom),Extented Hückel partial charge (prot. atoms 1 bond away),Extented Hückel partial charge (deprot. atoms 1 bond away),Extented Hückel partial charge (prot. atoms 2 bond away),Extented Hückel partial charge (deprot. atoms 2 bond away),∆G_solv (kJ/mol) (prot-deprot),SASA (Shrake),SASA (Lee),Bond Order,Change in Enthalpy (kJ/mol) (prot-deprot),pKa,href,num ionizable groups,Weight,pKa source
541,"4-fluoro-2,6-dimethyl-phenol_micro001","4-fluoro-2,6-dimethyl-phenol_micro000",Cc1cc(F)cc(C)c1O,Cc1cc(F)cc(C)c1[OH2+],-0.4741700291633606,-0.49909502267837524,-0.062134999781847,0.10657000541687012,-0.010710000060498714,-0.09820999950170517,-0.5929443580442049,-0.5074037534628749,0.2594161009980833,0.12109261934363603,0.04737787325727163,-0.00608013894644965,-0.08106856099643782,-0.7739475633751378,0.36696819047702833,0.3987359600378719,0.03078928313105178,0.029060082387678605,4.851363293536377,9.852034561657591,9.204232686327233,0.6041525268507328,2.592189735427181,10.46,OChem/ochem_database.pkl,1.0,141.07101958009,
542,4-iodo-2-methyl-benzoic acid_micro001,4-iodo-2-methyl-benzoic acid_micro000,Cc1cc(I)ccc1C(=O)O,Cc1cc(I)ccc1C(=O)[OH2+],-0.8942283391952515,-0.6045500040054321,0.7876867055892944,0.6503499746322632,-0.2044830471277237,-0.3403799906373024,-0.560895854873233,-0.47763203525163855,0.5488918716151869,0.33545165727228843,0.08687784999438924,-0.0919856380846432,-0.07475378972392828,-0.7258064760814953,1.2420074554456717,1.255005155170288,-0.5894209262911201,-0.592168264274506,-263.58978880554196,9.113131969533272,9.261492748269406,0.5997346257013286,0.7854672851308313,3.79,OChem/ochem_database.pkl,1.0,262.95635391609,
543,5-Methyl-2-nitroaniline_micro001,5-Methyl-2-nitroaniline_micro000,Cc1ccc([N+](=O)[O-])c(N)c1,Cc1ccc([N+](=O)[O-])c([NH3+])c1,-0.7179749608039856,-0.8502199649810791,0.004080004990100861,0.26334500312805176,-0.14316250011324883,-0.25183749198913574,-0.3192758962957075,-0.3931595323773729,0.20611549988776637,0.11066208013897046,0.1688887784212475,0.13123844129481071,0.16982925361314902,-0.6106545548450033,0.38988993940841815,0.38911423909492965,0.07073698530736988,0.06821431386134297,-7.297642270947264,3.6945129606215965,3.34774192599433,0.7024787853860405,3.0166355194838297,-0.09,OChem/ochem_database.pkl,1.0,153.06585394809,
544,"2-amino-4,5-dimethylnaphthalene_micro001","2-amino-4,5-dimethylnaphthalene_micro000",Cc1cccc2cc(N)cc(C)c12,Cc1cccc2cc([NH3+])cc(C)c12,-0.6984549760818481,-0.8047000169754028,-0.0696600005030632,0.09809000045061111,-0.11947499215602875,-0.15746749192476273,-0.325194457617618,-0.3987029033996585,0.12832729750382033,0.03225946614423721,0.00460754007456394,-0.0334265861396323,0.1671647672183823,-0.6134868381339984,0.2883935185843548,0.2892486772812357,-0.10715544136024227,-0.11950012242718454,3.351452911889645,3.9408138246630364,4.046896263933788,0.7038507525268005,7.248613029591914,4.27,OChem/ochem_database.pkl,1.0,172.11207586809,
545,"4,4'-Diamino-2,2'-dimethylbiphenyl_micro001","4,4'-Diamino-2,2'-dimethylbiphenyl_micro000",Cc1cc(N)ccc1-c1ccc(N)cc1C,Cc1cc(N)ccc1-c1ccc([NH3+])cc1C,-0.6958999633789062,-0.8121349811553955,-0.092009998857975,0.12482500076293945,-0.10700000077486038,-0.18378249555826187,-0.3252133268331001,-0.3987202831173616,0.1277218758117829,0.03165767485474683,0.0009663119986124818,-0.03707662232266036,0.16947327277425223,-0.6108912859919796,0.2706522774480587,0.27295606230797026,-0.09307794298406355,-0.10593569291809388,-1.6254313552490345,3.6945129606215965,3.5407624488871647,0.7087556572247685,7.560508270962163,4.9,OChem/ochem_database.pkl,2.0,213.13862496408998,
546,(3-methyl)phenylhydrazine_micro001,(3-methyl)phenylhydrazine_micro000,Cc1cccc(NN)c1,Cc1cccc(N[NH3+])c1,-0.6243800520896912,-0.6671849489212036,-0.442359983921051,-0.48663997650146484,-0.06384498625993729,0.08421500027179718,-0.2576366907303173,-0.2504579147665848,-0.24165855512324289,-0.3241410594922052,0.08497174360179258,0.04872093404538691,0.416855353552432,-0.43272030598015776,-0.3701603467951297,-0.360041861306513,0.29006609378107456,0.2821158371551454,2.775439756188966,4.433415552745916,4.155548866590451,0.7105813003408071,1.5760417136763436,5.345,OChem/ochem_database.pkl,2.0,123.09167477208999,
547,(4-bromo-3-methyl)phenylhydrazine_micro001,(4-bromo-3-methyl)phenylhydrazine_micro000,Cc1cc(NN)ccc1Br,Cc1cc(N[NH3+])ccc1Br,-0.626865029335022,-0.6724499464035034,-0.43584999442100525,-0.4840199947357178,-0.058855004608631134,0.08887500315904617,-0.25763668063609163,-0.2504579049042633,-0.24165720884452757,-0.32413972886975523,0.08505095099503496,0.04880011495693301,0.41511211325500236,-0.43486137815813264,-0.3703442840675244,-0.3566079129123875,0.25565990794066934,0.24871772323137953,-4.091878210522459,4.679716416787356,5.044999493412166,0.7165798469873703,1.5314631529656435,5.2,OChem/ochem_database.pkl,2.0,201.00218684009,
548,2-hydrazino-4-methylquinoline_micro001,2-hydrazino-4-methylquinoline_micro000,Cc1cc(NN)nc2ccccc12,Cc1cc(NN)[nH+]c2ccccc12,-0.12379500269889832,-0.6934200525283813,0.1525449976325035,0.504912480711937,-0.21078599691390992,-0.3588200151920319,-0.2391749064091958,-0.22971983517075512,0.21124641547729622,0.10667476423761868,-0.07922983288703536,-0.11706904292830918,-0.12980221059728517,-0.9511979399914091,0.4772313384321897,0.5059707749617324,-0.1253889056616892,-0.29532936898287665,-7.144246192187488,11.329839745906229,11.346255274686317,0.7115134543248708,-0.4012163276002318,8.35,OChem/ochem_database.pkl,3.0,174.10257380408999,
549,"2,5-Dimethyl-phenol_micro001","2,5-Dimethyl-phenol_micro000",Cc1ccc(C)c(O)c1,Cc1ccc(C)c([OH2+])c1,-0.48661500215530396,-0.4997299909591675,-0.01375499740242958,0.12596499919891357,-0.09160500206053257,-0.15715749561786652,-0.593127679480152,-0.5076768525776328,0.2565019208595506,0.1182444355027599,0.04044046083480447,-0.013128984699024867,-0.06636657378622095,-0.7673706781959012,0.4250868400711678,0.4579769335536379,-0.050702577116986745,-0.05297273790862357,4.304483737280268,8.620530241450393,9.191535408414516,0.6136185750730034,1.857178717568763,10.407,OChem/ochem_database.pkl,1.0,123.08044139209,
550,"4-chloro-2,5-dimethyl-phenol_micro001","4-chloro-2,5-dimethyl-phenol_micro000",Cc1cc(Cl)c(C)cc1O,Cc1cc(Cl)c(C)cc1[OH2+],-0.48167502880096436,-0.49658000469207764,-0.02366499975323677,0.1319350004196167,-0.07985750027000904,-0.1534849964082241,-0.5931264646242296,-0.5076750333278409,0.2566095280326171,0.11834980623513955,0.04191961852398998,-0.011648326955017642,-0.07307824775753619,-0.7738522703749876,0.3712211551961369,0.4048249829666132,-0.04737781599728326,-0.049240446774078975,4.291626501788329,8.620530241450393,8.905362411828634,0.606490284005595,1.8776466733660473,9.89,OChem/ochem_database.pkl,1.0,157.04146904009,
551,2-hydroxy-4-methyl-benzoic acid_micro001,2-hydroxy-4-methyl-benzoic acid_micro000,Cc1ccc(C(=O)O)c(O)c1,Cc1ccc(C(=O)[OH2+])c(O)c1,-0.9702399969100952,-0.6210399866104126,0.7668899893760681,0.6588799953460693,-0.22221998870372772,-0.3523950129747391,-0.5607971342606949,-0.47753990579040373,0.5524415301488599,0.33896944077635643,0.1062450095750145,-0.07254468645921586,-0.08025596475026912,-0.7268597983660431,1.2466911668590688,1.2618210065762556,-0.592445490531326,-0.6013908358039914,-315.9723094016236,9.605733697616152,8.952261371887479,0.5868067116413493,0.8192332917864016,3.172,OChem/ochem_database.pkl,1.0,153.05462056809,
552,"2,4-dichloro-3,5-dimethyl-phenol_micro001","2,4-dichloro-3,5-dimethyl-phenol_micro000",Cc1cc(O)c(Cl)c(C)c1Cl,Cc1cc([OH2+])c(Cl)c(C)c1Cl,-0.4815400242805481,-0.4807400107383728,-0.013660002499818802,0.1427599936723709,-0.056734997779130936,-0.1139799952507019,-0.5922517324197175,-0.5063724898200571,0.2729904762853068,0.13431111120778666,0.08975267548197297,0.036243865097319306,-0.0846361386055984,-0.7795797411465384,0.33141688202840314,0.3635957134586191,0.057614475264756965,0.05553882696611058,6.441238060931397,10.59093715378191,10.605632206227554,0.6054710873551257,5.784184574426785,8.28,OChem/ochem_database.pkl,1.0,191.00249668809,
553,"3,5-dimethyl-phenol_micro001","3,5-dimethyl-phenol_micro000",Cc1cc(C)cc(O)c1,Cc1cc(C)cc([OH2+])c1,-0.4928550124168396,-0.5205349922180176,-0.016770001500844955,0.09349499642848969,-0.12584999203681946,-0.1529499888420105,-0.5933084638866045,-0.5079461480132894,0.25380044807005286,0.11560448564858775,0.036402708880597115,-0.017275104462779547,-0.09454370215118661,-0.7851330902347139,0.4411586946477331,0.4806468487968768,-0.11590340322835942,-0.12431631298804785,6.326668153173831,9.852034561657591,10.359124152173116,0.6004937688044102,2.1212093091878543,10.1965,OChem/ochem_database.pkl,1.0,123.08044139209,
554,"3,4,5-trimethyl-phenol_micro001","3,4,5-trimethyl-phenol_micro000",Cc1cc(O)cc(C)c1C,Cc1cc([OH2+])cc(C)c1C,-0.4900349974632263,-0.5152400135993958,-0.035770002752542496,0.09683500230312347,-0.11541000008583069,-0.15845999121665955,-0.5933082311234781,-0.507945799485901,0.253820628023789,0.11562424425946563,0.03666664095356484,-0.017010869013614937,-0.09539708813341914,-0.7804390099589342,0.4175028511558162,0.45694823847769184,-0.11589062273408174,-0.12610346170861747,3.3978578521423373,10.83723801782335,10.561708958523932,0.6066661498892201,1.9341765413887297,10.38,OChem/ochem_database.pkl,1.0,137.09609145609,
555,"3,5-dimethyl-4-cyano-phenol_micro001","3,5-dimethyl-4-cyano-phenol_micro000",Cc1cc(O)cc(C)c1C#N,Cc1cc([OH2+])cc(C)c1C#N,-0.4933050274848938,-0.495294988155365,-0.0019099973142147064,0.15279999375343323,-0.13170000910758972,-0.1972299963235855,-0.5933074338954359,-0.5079446056820999,0.25389309742088517,0.11569520677539638,0.03771921024467023,-0.015957385849435738,-0.09061455047382116,-0.7806216231615164,0.4776667196069015,0.5159738098723728,-0.12066748708029312,-0.1275176076553901,-243.41520470654297,10.59093715378191,10.370332638019425,0.6045766915920823,2.177299361500212,8.21,OChem/ochem_database.pkl,1.0,148.07569036009,
556,"4-chloro-3,5-dimethyl-phenol_micro001","4-chloro-3,5-dimethyl-phenol_micro000",Cc1cc(O)cc(C)c1Cl,Cc1cc([OH2+])cc(C)c1Cl,-0.48870500922203064,-0.5174149870872498,-0.026365000754594803,0.0959549993276596,-0.11551499366760254,-0.14810000360012054,-0.59330724942362,-0.5079443294833785,0.2539081138899746,0.11570990805796667,0.0378846629411439,-0.015791654688341008,-0.09489445485536294,-0.7886357659840519,0.3859371050676924,0.427658003495026,-0.11221486557218255,-0.12134920971407073,5.688284901251219,10.83723801782335,10.388507207407475,0.5991597776605946,2.056065679635135,9.702,OChem/ochem_database.pkl,1.0,157.04146904009,
557,"3,5-dimethyl-4-nitro-phenol_micro001","3,5-dimethyl-4-nitro-phenol_micro000",Cc1cc(O)cc(C)c1[N+](=O)[O-],Cc1cc([OH2+])cc(C)c1[N+](=O)[O-],-0.49424999952316284,-0.5017650127410889,0.010940000414848328,0.14698000252246857,-0.13089999556541443,-0.1787700057029724,-0.5933025362350604,-0.507937272075987,0.2543169638961556,0.11611023048545412,0.04323778422334878,-0.010432356614708774,-0.08860314372102743,-0.7778384170536071,0.4580277929250235,0.5020811778171982,-0.11322801150200673,-0.11998667341246806,-235.82528864188237,11.329839745906229,10.94290648419542,0.5983725817432273,3.6213381318602984,8.24,OChem/ochem_database.pkl,1.0,168.06551960009,
558,"3,5-dimethyl-4-nitroso-phenol_micro001","3,5-dimethyl-4-nitroso-phenol_micro000",Cc1cc(O)cc(C)c1N=O,Cc1cc([OH2+])cc(C)c1N=O,-0.49106502532958984,-0.49326997995376587,-0.01582000032067299,0.16882000863552094,-0.1212649941444397,-0.21347500383853912,-0.5933066279949362,-0.5079433989388091,0.2539639644057782,0.11576459649340104,0.03867683056079697,-0.01499874854170724,-0.09288913529778092,-0.7807167309538301,0.4347298555544104,0.4754551123318613,-0.10679084585756879,-0.11732453500983184,5.724074508843994,10.59093715378191,10.502238496978505,0.6012988447283917,1.8804330341740847,8.04,OChem/ochem_database.pkl,1.0,152.07060498009,
559,"4-methylsulfonyl-3,5-dimethyl-phenol_micro001","4-methylsulfonyl-3,5-dimethyl-phenol_micro000",Cc1cc(O)cc(C)c1S(C)(=O)=O,Cc1cc([OH2+])cc(C)c1S(C)(=O)=O,-0.5007750391960144,-0.5039899945259094,0.0414000004529953,0.17959000170230865,-0.16088999807834625,-0.20768499374389648,-0.593307499593068,-0.5079447040253228,0.2538887182913229,0.11569092140577035,0.037700909316615856,-0.015975818130500766,-0.09500327493753331,-0.7793952740214732,0.43398717631346406,0.4734066070013981,-0.1164692885100364,-0.12620296264682623,-214.787763168042,10.59093715378191,10.847460358580586,0.5974202076313854,1.982318983995688,8.13,OChem/ochem_database.pkl,1.0,201.05799169609,
560,4-hydroxy-2-methyl-benzoic acid_micro001,4-hydroxy-2-methyl-benzoic acid_micro000,Cc1cc(O)ccc1C(=O)O,Cc1cc(O)ccc1C(=O)[OH2+],-0.4372459053993225,-0.5633400082588196,0.27394360303878784,0.6562100052833557,-0.21680214256048203,-0.39478999376296997,-0.5079556899179137,-0.24638711918266348,0.11539909046033413,0.33545504841662366,-0.017664496191818924,-0.20751027307727932,-0.7731870447600309,-1.15790774933992,0.5424285541520197,1.2588391156597365,-0.10067800043810966,-0.37714622930693503,-280.4722926866211,13.792848386320626,13.979427761146194,0.5830460956491996,1.4301961162781782,4.71,OChem/ochem_database.pkl,1.0,153.05462056809,
561,2-Hydroxy-4-methylpyridine_micro001,2-Hydroxy-4-methylpyridine_micro000,Cc1ccnc(O)c1,Cc1cc[nH+]c(O)c1,-0.13211999833583832,-0.6717400550842285,0.12888499815016985,0.523082509636879,-0.2508775033056736,-0.4678200036287308,-0.17994778924014704,-0.22225709166538835,0.26675436302449224,0.12076063905414779,-0.1453516901797913,-0.18827006384451683,-0.03564956708578481,-0.8513235139145661,0.5542941303997714,0.57847827259436,-0.25664803351225657,-0.4653047828423883,-10.410896416137689,11.57614060994767,11.781191094554158,0.7025477113926719,0.36934730852554437,4.53,OChem/ochem_database.pkl,2.0,110.06004029609,
562,2-(3.5-dimethylphenoxy)-acetic acid_micro001,2-(3.5-dimethylphenoxy)-acetic acid_micro000,Cc1cc(C)cc(OCC(=O)O)c1,Cc1cc(C)cc(OCC(=O)[OH2+])c1,-0.8059535026550293,-0.6155200004577637,0.7132148742675781,0.6317499876022339,-0.06349935010075569,-0.2138350009918213,-0.5621092022109998,-0.47872317743480364,0.5534640143772557,0.3412221228240312,0.14445134379693392,-0.031631150928508905,-0.043717450877803786,-0.7041077091994014,1.3347752064648655,1.34456913647233,-0.35058645715435355,-0.3568674886338786,-280.4538998134277,10.83723801782335,10.7065267611299,0.5957594914269158,2.2303167383455085,3.2,OChem/ochem_database.pkl,1.0,181.08592069609,
563,"4-Hydroxy-2,6-dimethylpyrimidine_micro001","4-Hydroxy-2,6-dimethylpyrimidine_micro000",Cc1cc([O-])nc(C)n1,Cc1cc(O)nc(C)n1,-0.6028100252151489,-0.8193299770355225,0.6476899981498718,0.9437649846076965,-0.5719750225543976,-0.6943749785423279,-0.4931787790029469,-0.8585155636324038,0.21380058978730287,-0.009025286479211624,-0.08866362572911375,-0.1397843513377424,-0.7592168741627447,-1.3758013080817866,0.8992949673555489,0.9546529413015468,-0.5353944393991406,-0.5400262098390948,-12.426518465271002,17.979963075025104,18.25417706073806,0.582849747693249,2.173831681060863,9.82,OChem/ochem_database.pkl,1.0,124.063662876,
564,4-Hydroxy-6-methylpyrimidine_micro001,4-Hydroxy-6-methylpyrimidine_micro000,Cc1cc([O-])ncn1,Cc1cc(O)ncn1,-0.5865750312805176,-0.81809002161026,0.6527950167655945,0.9397100210189819,-0.5736150294542313,-0.6961025595664978,-0.49318553474921467,-0.858523645299188,0.2135333032746377,-0.009358585234675981,-0.09027380103893325,-0.1413632910088239,-0.7629062858321133,-1.376628818907584,0.899477552730921,0.9531859517044277,-0.5074391719030913,-0.5132356861333001,-10.86062606334228,17.979963075025104,18.223024979399085,0.585156504510826,2.2308261037254415,9.1,OChem/ochem_database.pkl,1.0,110.048012812,
565,"4-mercapto-2,6-dimethylpyrimidine_micro001","4-mercapto-2,6-dimethylpyrimidine_micro000",Cc1cc([S-])nc(C)n1,Cc1cc(S)nc(C)n1,-0.3370150029659271,-0.8844300508499146,0.5366799831390381,0.7347449660301208,-0.5226925313472748,-0.5912700146436691,-0.12369735197439366,-0.7600578267175566,0.09689841171653835,-0.07971393362207535,-0.11789722924473203,-0.1520886639332224,0.18647828317511805,-0.6456215116135866,0.4342621787809415,0.3771701452184093,-0.5333518943368744,-0.5660667037955858,266.63984018194583,19.95036998735662,20.190759927030662,0.6660544132428365,3.1658496692039644,8.2,OChem/ochem_database.pkl,1.0,140.040819256,
566,4-mercapto-6-methyl_micro001,4-mercapto-6-methyl_micro000,Cc1cc([S-])ncn1,Cc1cc(S)ncn1,-0.27943000197410583,-0.8785649538040161,0.533490002155304,0.7300300002098083,-0.5377099961042404,-0.5914300084114075,-0.12370977939164736,-0.7600692055756734,0.09656948493795549,-0.0800441381996454,-0.11947571590331849,-0.1536677014951792,0.19342452447424086,-0.6457290136347729,0.43043268948036745,0.37592391926547397,-0.5072113780383243,-0.5404263102114727,273.25301975032954,20.68927257948094,20.28704140943607,0.6849789736117392,3.216484282913204,7.3,OChem/ochem_database.pkl,1.0,126.02516919199999,
567,4-chloro-7-methylquinoline_micro001,4-chloro-7-methylquinoline_micro000,Cc1ccc2c(Cl)ccnc2c1,Cc1ccc2c(Cl)cc[nH+]c2c1,-0.11022999882698059,-0.6549850106239319,0.04697999730706215,0.4121274948120117,-0.14730625227093697,-0.3068950027227402,-0.2109685560484326,-0.2561464792356769,0.19029222873471757,0.05044983983708751,-0.027854178648449312,-0.07364118796163067,-0.10651148310905369,-0.9308989719565278,0.33067389378747386,0.3601938785934774,-0.09497470334744157,-0.30751492367935623,0.05941955775756824,11.57614060994767,11.281163179852852,0.716377657671575,-0.11694284427536365,4.0,OChem/ochem_database.pkl,1.0,178.04180338809,
568,2-BENZYL-6-METHYLBENZIMIDAZOLE_micro001,2-BENZYL-6-METHYLBENZIMIDAZOLE_micro000,Cc1ccc2nc(Cc3ccccc3)[nH]c2c1,Cc1ccc2[nH+]c(Cc3ccccc3)[nH]c2c1,-0.2139500081539154,-0.5631150007247925,0.13021499291062355,0.29956501349806786,-0.12625400125980377,-0.26030599474906924,-0.2406218953014047,-0.23306993486160993,0.21411970726705898,0.09987780679550276,-0.049210556562199345,-0.10244658040276891,-0.19631740605919742,-1.038033720471702,0.4498541133980623,0.48014951850106136,-0.046725402943247014,-0.21814023474610922,-2.4735620685302706,12.06874233803055,12.055678265361164,0.7149447669921609,-0.6551106285446318,6.0,OChem/ochem_database.pkl,2.0,223.12297490009,
569,2-Amino-6-methyl-benzothiazole_micro001,2-Amino-6-methyl-benzothiazole_micro000,Cc1ccc2nc(N)sc2c1,Cc1ccc2[nH+]c(N)sc2c1,-0.25485000014305115,-0.5631999969482422,0.1336674913764,0.2967800125479698,-0.1464989960193634,-0.31589800417423247,-0.2305279033098539,-0.22040405906009508,0.23640555240593175,0.13211501028786393,-0.09741361319049158,-0.13412382048046984,-0.1685171781346498,-0.9691748100014618,0.32253818765987113,0.352596199396935,-0.042024639045294125,-0.2146116790351758,3.3458503254638714,11.822441473989109,11.440424146023208,0.6830559208179977,-0.3482443565256492,4.6,OChem/ochem_database.pkl,2.0,165.04809570809,
570,4-chloro-6-methylquinoline_micro001,4-chloro-6-methylquinoline_micro000,Cc1ccc2nccc(Cl)c2c1,Cc1ccc2[nH+]ccc(Cl)c2c1,-0.10122999548912048,-0.6525650024414062,0.03365999925881624,0.40601499378681183,-0.1310424990952015,-0.3002762496471405,-0.21097678912250178,-0.2561564555686114,0.19016808785780792,0.05032755987106264,-0.028461600275400605,-0.0742511769227216,-0.10319967453066509,-0.9272900976474641,0.32531688991050745,0.35451031105748776,-0.08071896219539795,-0.2939298016692754,0.23896477463989285,11.822441473989109,11.667244068771128,0.7140656612542505,-0.10305438924881855,3.96,OChem/ochem_database.pkl,1.0,178.04180338809,
571,"5,6-Dimethylbenzimidazole_micro001","5,6-Dimethylbenzimidazole_micro000",Cc1cc2nc[nH]c2cc1C,Cc1cc2[nH]c[nH+]c2cc1C,-0.18894000351428986,-0.5657399892807007,0.12176499515771866,0.29649752378463745,-0.14149125292897224,-0.3165100011974573,-0.24356752086359276,-0.23691626733143753,0.20554969299122167,0.09081426164029209,-0.08085082601823498,-0.1367459571594719,-0.15404103891212312,-0.9911639419081874,0.3920092935597135,0.4209939685529282,-0.05137235083068204,-0.2649110314865247,-1.0335064927490194,12.06874233803055,12.171292625493445,0.7074431647576187,-2.2391731965227355,5.96,OChem/ochem_database.pkl,2.0,147.09167477209,
572,"4-amino-2,6,8-trimethylquinoline_micro001","4-amino-2,6,8-trimethylquinoline_micro000",Cc1cc(C)c2nc(C)cc(N)c2c1,Cc1cc(C)c2[nH+]c(C)cc(N)c2c1,-0.16877999901771545,-0.668969988822937,0.09238250181078911,0.41813500225543976,-0.15856799632310867,-0.2646340012550354,-0.20831115064421257,-0.25270200500985857,0.19705298175518898,0.057761075334607226,-0.013507315153023952,-0.058535391934574146,-0.115759497088752,-0.9309932171323904,0.3695903550124289,0.3983949606197561,-0.05488063831714692,-0.22318487269204654,-156.98210640332033,10.59093715378191,10.638610997410895,0.7210645011656678,-0.8473495828675068,10.4,OChem/ochem_database.pkl,2.0,187.12297490009,
573,8-hydroxyl-3-methylquinoline_micro001,8-hydroxyl-3-methylquinoline_micro000,Cc1cnc2c(O)cccc2c1,Cc1cnc2c([OH2+])cccc2c1,-0.4828350245952606,-0.46721500158309937,-0.08081500232219696,0.09944000095129013,0.1669749990105629,0.06871998310089111,-0.5917776164473494,-0.5056666429611275,0.28017225059317896,0.14129826157534262,0.10059308859348266,0.04696924532194882,-0.05828755239948939,-0.7602249150024033,0.41594747812537336,0.44913484286086797,0.1268906364571037,0.12442009121525688,-11.309130095288083,10.09833542569903,10.404346872197543,0.609656774241165,2.3572628537364793,9.74,OChem/ochem_database.pkl,1.0,160.07569036009,
574,"8-hydroxy-2,3-dimethylquinoline_micro001","8-hydroxy-2,3-dimethylquinoline_micro000",Cc1cc2cccc(O)c2nc1C,Cc1cc2cccc([OH2+])c2nc1C,-0.4829050302505493,-0.4675099849700928,-0.08723500370979309,0.0971049964427948,0.17524999380111694,0.0746924877166748,-0.5917774994754764,-0.5056664215398198,0.2801823683405864,0.1413107321183899,0.10072191170409961,0.04712996300474437,-0.05907884202466982,-0.7614990209889566,0.4111840917602585,0.4421980067048033,0.12237312911374992,0.12131556142267422,8.79036881154785,10.34463628974047,10.354666341544434,0.6112394054261581,2.18221645490178,10.2,OChem/ochem_database.pkl,1.0,174.09134042409,
575,5-Methylbenzimidazole_micro001,5-Methylbenzimidazole_micro000,Cc1ccc2[nH]cnc2c1,Cc1ccc2[nH]c[nH+]c2c1,-0.18749000132083893,-0.5675950050354004,0.11898749321699142,0.3000500202178955,-0.1350950002670288,-0.3193975053727627,-0.24357590737201112,-0.2369166197362093,0.20541611217325853,0.09080417812127314,-0.08159145924942451,-0.13688071039319186,-0.15401576354478752,-0.9894338661748298,0.39558110170775457,0.4304368810367223,-0.03876262509701089,-0.26331774734315067,0.5244738742675779,12.315043202071989,12.054096593870627,0.7071969191166655,0.16153792893892602,5.78,OChem/ochem_database.pkl,2.0,133.07602470809,
576,2-amino-5-methyl-benzothiazole_micro001,2-amino-5-methyl-benzothiazole_micro000,Cc1ccc2sc(N)nc2c1,Cc1ccc2sc(N)[nH+]c2c1,-0.23928000032901764,-0.5800000429153442,0.11171000078320503,0.32009248435497284,-0.13539000153541564,-0.33099300861358644,-0.2305178015948661,-0.22039401503156156,0.23652803528438743,0.1322370934148528,-0.09692841605780882,-0.13363781838067268,-0.16314963899560386,-0.9667043772713473,0.32254633294816565,0.35577108353007014,-0.05002838421379319,-0.22275097292883933,1.0340222848999048,10.83723801782335,11.627638643359735,0.6866679820714199,-0.3158412606576328,4.6,OChem/ochem_database.pkl,2.0,165.04809570809,
577,2-Methylacridine_micro001,2-Methylacridine_micro000,Cc1ccc2nc3ccccc3cc2c1,Cc1ccc2[nH+]c3ccccc3cc2c1,-0.12944000959396362,-0.6570349931716919,0.0880424976348877,0.41691748797893524,-0.14345599710941315,-0.2590279996395111,-0.2042544730669107,-0.24779696516550434,0.21080797763766151,0.0709325720862449,-0.017843708787028536,-0.06345133327454598,-0.12750084859185948,-0.9498570224025858,0.35677406730209693,0.3865042230633766,-0.04093004158713668,-0.21139212735098561,0.5659747733764675,10.83723801782335,11.074218442424884,0.7213363779996644,-0.4037706434711482,5.74,OChem/ochem_database.pkl,1.0,194.09642580409,
578,"2,6-Dimethylquinoline_micro001","2,6-Dimethylquinoline_micro000",Cc1ccc2nc(C)ccc2c1,Cc1ccc2[nH+]c(C)ccc2c1,-0.10112500190734863,-0.6633300185203552,0.057004996575415134,0.4121749848127365,-0.1249650001525879,-0.27500200271606445,-0.20867682841713575,-0.25314225236199955,0.1934928522083106,0.05423894314605264,-0.025029904783832123,-0.07013479089443721,-0.07826442192738607,-0.9017772500579005,0.38643496414534184,0.41531164650895525,-0.04942024798776053,-0.22000023638360716,0.21538114879150427,10.83723801782335,11.327066489754875,0.7094841702305467,0.26602795039093097,6.1,OChem/ochem_database.pkl,1.0,158.09642580409,
579,3-methyl-1-naphthoic acid_micro001,3-methyl-1-naphthoic acid_micro000,Cc1cc(C(=O)O)c2ccccc2c1,Cc1cc(C(=O)[OH2+])c2ccccc2c1,-0.8986667394638062,-0.6152499914169312,0.7777438163757324,0.6561800241470337,-0.21120585501194,-0.3393300101161003,-0.5608863363241104,-0.4776231578854766,0.5492699636089129,0.33582591067232526,0.08942915436505294,-0.08942674087878233,-0.09317255683555073,-0.7424546312593228,1.2405548861215767,1.2533390972130147,-0.5781408845191464,-0.5829176484008408,-281.67042326754154,9.113131969533272,9.152016337521754,0.5972224654346856,2.8577600604426943,3.72,OChem/ochem_database.pkl,1.0,187.07535601209,
